"Periodo","cvegeo","Desglose","Proporción_de_la_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_(Municipio_o_demarcación_territorial)",
"2020",	30209,"Tatahuicapan de Juárez","46.772268695",
"2020",	30210,"Uxpanapa","48.617591606",
"2020",	30211,"San Rafael","15.6034877732",
"2020",	30212,"Santiago Sochiapan","45.8581318022",
"2020",	31,"Yucatán","NA",
"2020",	31001,"Abalá","11.1059044049",
"2020",	31002,"Acanceh","17.2295690936",
"2020",	31003,"Akil","32.2218502912",
"2020",	31004,"Baca","16.2126465247",
"2020",	31005,"Bokobá","22.6993865031",
"2020",	31006,"Buctzotz","18.0201342282",
"2020",	31007,"Cacalchén","11.4918512328",
"2020",	31008,"Calotmul","19.2792792793",
"2020",	31009,"Cansahcab","21.9506675718",
"2020",	31010,"Cantamayec","28.7751371115",
"2020",	31011,"Celestún","37.8834168398",
"2020",	31012,"Cenotillo","25.1771117166",
"2020",	31013,"Conkal","18.172843527",
"2020",	31014,"Cuncunul","12.4171187462",
"2020",	31015,"Cuzamá","7.2516316171",
"2020",	31016,"Chacsinkín","12.1181262729",
"2020",	31017,"Chankom","17.3085339168",
"2020",	31018,"Chapab","15.6164383562",
"2020",	31019,"Chemax","33.9922460419",
"2020",	31020,"Chicxulub Pueblo","11.5481362909",
"2020",	31021,"Chichimilá","23.8673670387",
"2020",	31022,"Chikindzonot","22.696524376",
"2020",	31023,"Chocholá","15.4641350211",
"2020",	31024,"Chumayel","27.9195915763",
"2020",	31025,"Dzán","25.4360711262",
"2020",	31026,"Dzemul","20.4252937885",
"2020",	31027,"Dzidzantún","17.1445929526",
"2020",	31028,"Dzilam de Bravo","22.4711235562",
"2020",	31029,"Dzilam González","20.8883751651",
"2020",	31030,"Dzitás","21.8335035751",
"2020",	31031,"Dzoncauich","12.6927214055",
"2020",	31032,"Espita","40.6513487798",
"2020",	31033,"Halachó","29.5408598427",
"2020",	31034,"Hocabá","11.5185707569",
"2020",	31035,"Hoctún","36.2455915357",
"2020",	31036,"Homún","19.9168556311",
"2020",	31037,"Huhí","22.6476813546",
"2020",	31038,"Hunucmá","25.7323132739",
"2020",	31039,"Ixil","13.3382280959",
"2020",	31040,"Izamal","29.4157324372",
"2020",	31041,"Kanasín","26.0217416368",
"2020",	31042,"Kantunil","20.127388535",
"2020",	31043,"Kaua","11.7541229385",
"2020",	31044,"Kinchil","22.9015968336",
"2020",	31045,"Kopomá","9.0151515152",
"2020",	31046,"Mama","23.0039767513",
"2020",	31047,"Maní","25.1258899114",
"2020",	31048,"Maxcanú","21.9994729657",
"2020",	31049,"Mayapán","27.1979434447",
"2020",	31050,"Mérida","18.9745116512",
"2020",	31051,"Mocochá","10.2004187855",
"2020",	31052,"Motul","32.2421901954",
"2020",	31053,"Muna","30.2834220424",
"2020",	31054,"Muxupip","13.7347767253",
"2020",	31055,"Opichén","24.3009512828",
"2020",	31056,"Oxkutzcab","27.9338287108",
"2020",	31057,"Panabá","26.3793327275",
"2020",	31058,"Peto","36.2148465904",
"2020",	31059,"Progreso","29.3752429634",
"2020",	31060,"Quintana Roo","19.937694704",
"2020",	31061,"Río Lagartos","23.3401430031",
"2020",	31062,"Sacalum","23.4831227998",
"2020",	31063,"Samahil","22.4882967231",
"2020",	31064,"Sanahcat","9.6908442331",
"2020",	31065,"San Felipe","22.0935841775",
"2020",	31066,"Santa Elena","22.5412778177",
"2020",	31067,"Seyé","24.4583532974",
"2020",	31068,"Sinanché","22.4437299035",
"2020",	31069,"Sotuta","23.957741679",
"2020",	31070,"Sucilá","23.9516336506",
"2020",	31071,"Sudzal","28.0646844027",
"2020",	31072,"Suma","7.5584556824",
"2020",	31073,"Tahdziú","24.8662640207",
"2020",	31074,"Tahmek","17.2756582483",
"2020",	31075,"Teabo","20.6946664729",
"2020",	31076,"Tecoh","29.3824555967",
"2020",	31077,"Tekal de Venegas","24.0647898187",
"2020",	31078,"Tekantó","11.6056799563",
"2020",	31079,"Tekax","26.7759884503",
"2020",	31080,"Tekit","31.8367968245",
"2020",	31081,"Tekom","30.0588782151",
"2020",	31082,"Telchac Pueblo","19.0614136732",
"2020",	31083,"Telchac Puerto","15.1809832523",
"2020",	31084,"Temax","30.3108437187",
"2020",	31085,"Temozón","27.0200916945",
"2020",	31086,"Tepakán","28.3950617284",
"2020",	31087,"Tetiz","15.1785714286",
"2020",	31088,"Teya","11.8545837724",
"2020",	31089,"Ticul","26.9262533058",
"2020",	31090,"Timucuy","19.6614759648",
"2020",	31091,"Tinum","26.7850640291",
"2020",	31092,"Tixcacalcupul","34.8416289593",
"2020",	31093,"Tixkokob","17.7110110221",
"2020",	31094,"Tixmehuac","10.549860205",
"2020",	31095,"Tixpéhual","10.9520400859",
"2020",	31096,"Tizimín","23.019303652",
"2020",	31097,"Tunkás","29.6626707555",
"2020",	31098,"Tzucacab","32.1874591348",
"2020",	31099,"Uayma","32.2906641001",
"2020",	31100,"Ucú","14.2749244713",
"2020",	31101,"Umán","27.0266842471",
"2020",	31102,"Valladolid","27.1301850508",
"2020",	31103,"Xocchel","19.7548876568",
"2020",	31104,"Yaxcabá","33.5983892545",
"2020",	31105,"Yaxkukul","13.8601442458",
"2020",	31106,"Yobaín","19.5423340961",
"2020",	32,"Zacatecas","NA",
"2020",	32001,"Apozol","3.3530571992",
"2020",	32002,"Apulco","9.5975232198",
"2020",	32003,"Atolinga","9.2342342342",
"2020",	32004,"Benito Juárez","13.3928571429",
"2020",	32005,"Calera","15.9436155977",
"2020",	32006,"Cañitas de Felipe Pescador","16.8631343839",
"2020",	32007,"Concepción del Oro","11.0208077959",
"2020",	32008,"Cuauhtémoc","23.2450223881",
"2020",	32009,"Chalchihuites","14.714114424",
"2020",	32010,"Fresnillo","12.5569365218",
"2020",	32011,"Trinidad García de la Cadena","4.4993662864",
"2020",	32012,"Genaro Codina","14.0138626339",
"2020",	32013,"General Enrique Estrada","15.324316016",
"2020",	32014,"General Francisco R. Murguía","21.6025471144",
"2020",	32015,"El Plateado de Joaquín Amaro","5.9807073955",
"2020",	32016,"General Pánfilo Natera","22.1659016448",
"2020",	32017,"Guadalupe","15.2353591345",
"2020",	32018,"Huanusco","9.023899933",
"2020",	32019,"Jalpa","13.0482229563",
"2020",	32020,"Jerez","13.8825182161",
"2020",	32021,"Jiménez del Teul","21.3409090909",
"2020",	32022,"Juan Aldama","12.963665225",
"2020",	32023,"Juchipila","9.1188691017",
"2020",	32024,"Loreto","19.883481768",
"2020",	32025,"Luis Moya","22.0208977842",
"2020",	32026,"Mazapil","21.4321464958",
"2020",	32027,"Melchor Ocampo","21.4963919483",
"2020",	32028,"Mezquital del Oro","5.8091286307",
"2020",	32029,"Miguel Auza","9.7056272704",
"2020",	32030,"Momax","9.0871369295",
"2020",	32031,"Monte Escobedo","10.6958157029",
"2020",	32032,"Morelos","14.9734666387",
"2020",	32033,"Moyahua de Estrada","4.4913541433",
"2020",	32034,"Nochistlán de Mejía","6.2430379296",
"2020",	32035,"Noria de Ángeles","22.7455366529",
"2020",	32036,"Ojocaliente","28.3131578522",
"2020",	32037,"Pánuco","25.1539372753",
"2020",	32038,"Pinos","27.3732731756",
"2020",	32039,"Río Grande","17.7692074924",
"2020",	32040,"Sain Alto","12.191652231",
"2020",	32041,"El Salvador","18.5546082014",
"2020",	32042,"Sombrerete","20.9462525984",
"2020",	32043,"Susticacán","9.1112770724",
"2020",	32044,"Tabasco","12.3505671369",
"2020",	32045,"Tepechitlán","7.4330164218",
"2020",	32046,"Tepetongo","12.0495316717",
"2020",	32047,"Teúl de González Ortega","6.7420034476",
"2020",	32048,"Tlaltenango de Sánchez Román","18.9147434154",
"2020",	32049,"Valparaíso","18.6716216933",
"2020",	32050,"Vetagrande","20.5494109263",
"2020",	32051,"Villa de Cos","12.7570104412",
"2020",	32052,"Villa García","12.1260738226",
"2020",	32053,"Villa González Ortega","20.9152877866",
"2020",	32054,"Villa Hidalgo","28.9502995325",
"2020",	32055,"Villanueva","16.1384167114",
"2020",	32056,"Zacatecas","14.1391652594",
"2020",	32057,"Trancoso","25.9896568165",
"2020",	32058,"Santa María de la Paz","13.6008918618",
"2015",	00,"Estados Unidos Mexicanos","NA",
"2015",	01,"Aguascalientes","NA",
"2015",	01001,"Aguascalientes","17.953285719",
"2015",	01002,"Asientos","24.6517937762",
"2015",	01003,"Calvillo","17.3352799264",
"2015",	01004,"Cosío","20.7207955377",
"2015",	01005,"Jesús María","18.7374132007",
"2015",	01006,"Pabellón de Arteaga","19.3568946796",
"2015",	01007,"Rincón de Romos","22.6602938093",
"2015",	01008,"San José de Gracia","20.8936438011",
"2015",	01009,"Tepezalá","21.438562817",
"2015",	01010,"El Llano","24.7517030266",
"2015",	01011,"San Francisco de los Romo","20.9389136393",
"2015",	02,"Baja California","NA",
"2015",	02001,"Ensenada","18.2999276771",
"2015",	02002,"Mexicali","14.01045269",
"2015",	02003,"Tecate","13.2605840524",
"2015",	02004,"Tijuana","13.8672956665",
"2015",	02005,"Playas de Rosarito","16.9675086851",
"2015",	02006,"San Quintín","ND",
"2015",	03,"Baja California Sur","NA",
"2015",	03001,"Comondú","26.1143222456",
"2015",	03002,"Mulegé","13.5083687984",
"2015",	03003,"La Paz","20.408238347",
"2015",	03008,"Los Cabos","23.5404213014",
"2015",	03009,"Loreto","23.1481942949",
"2015",	04,"Campeche","NA",
"2015",	04001,"Calkiní","24.6555820633",
"2015",	04002,"Campeche","17.9336729192",
"2015",	04003,"Carmen","22.9494045215",
"2015",	04004,"Champotón","26.4076774781",
"2015",	04005,"Hecelchakán","19.3040508027",
"2015",	04006,"Hopelchén","18.6772782278",
"2015",	04007,"Palizada","28.1917475728",
"2015",	04008,"Tenabo","22.5418547106",
"2015",	04009,"Escárcega","36.0799213591",
"2015",	04010,"Calakmul","30.6859201924",
"2015",	04011,"Candelaria","35.1907812977",
"2015",	04012,"Seybaplaya","ND",
"2015",	04013,"Dzitbalché","NA",
"2015",	05,"Coahuila de Zaragoza","NA",
"2015",	05001,"Abasolo","12.7147766323",
"2015",	05002,"Acuña","10.5037811187",
"2015",	05003,"Allende","15.1519728127",
"2015",	05004,"Arteaga","18.6039039578",
"2015",	05005,"Candela","13.2796780684",
"2015",	05006,"Castaños","13.7551223761",
"2015",	05007,"Cuatro Ciénegas","10.9712841531",
"2015",	05008,"Escobedo","11.8188795088",
"2015",	05009,"Francisco I. Madero","20.4042366293",
"2015",	05010,"Frontera","16.025683059",
"2015",	05011,"General Cepeda","10.4995069999",
"2015",	05012,"Guerrero","12.1391076115",
"2015",	05013,"Hidalgo","2.9827315542",
"2015",	05014,"Jiménez","12.6004288966",
"2015",	05015,"Juárez","5.574912892",
"2015",	05016,"Lamadrid","4.3564356436",
"2015",	05017,"Matamoros","20.959444964",
"2015",	05018,"Monclova","9.9781882214",
"2015",	05019,"Morelos","15.8967904342",
"2015",	05020,"Múzquiz","8.678468551",
"2015",	05021,"Nadadores","17.5425878942",
"2015",	05022,"Nava","11.7226591721",
"2015",	05023,"Ocampo","11.434180034",
"2015",	05024,"Parras","19.810637114",
"2015",	05025,"Piedras Negras","16.408138164",
"2015",	05026,"Progreso","12.4774612333",
"2015",	05027,"Ramos Arizpe","17.0833405323",
"2015",	05028,"Sabinas","8.7011610603",
"2015",	05029,"Sacramento","6.2940347581",
"2015",	05030,"Saltillo","16.8582257843",
"2015",	05031,"San Buenaventura","10.3700672676",
"2015",	05032,"San Juan de Sabinas","9.9347586921",
"2015",	05033,"San Pedro","23.41523504",
"2015",	05034,"Sierra Mojada","11.490634346",
"2015",	05035,"Torreón","20.4316064349",
"2015",	05036,"Viesca","26.9366993457",
"2015",	05037,"Villa Unión","10.3245856354",
"2015",	05038,"Zaragoza","9.4112592147",
"2015",	06,"Colima","NA",
"2015",	06001,"Armería","28.08621376",
"2015",	06002,"Colima","16.8281946127",
"2015",	06003,"Comala","20.7845817507",
"2015",	06004,"Coquimatlán","19.7505694636",
"2015",	06005,"Cuauhtémoc","16.0161508042",
"2015",	06006,"Ixtlahuacán","36.9008021914",
"2015",	06007,"Manzanillo","17.3442365688",
"2015",	06008,"Minatitlán","23.439238472",
"2015",	06009,"Tecomán","28.140855546",
"2015",	06010,"Villa de Álvarez","15.624131029",
"2015",	07,"Chiapas","NA",
"2015",	07001,"Acacoyagua","22.2058199775",
"2015",	07002,"Acala","26.1961611045",
"2015",	07003,"Acapetahua","24.1704935954",
"2015",	07004,"Altamirano","22.7356933544",
"2015",	07005,"Amatán","13.6250809883",
"2015",	07006,"Amatenango de la Frontera","30.8452298383",
"2015",	07007,"Amatenango del Valle","34.8123620309",
"2015",	07008,"Angel Albino Corzo","28.3006209598",
"2015",	07009,"Arriaga","36.723728901",
"2015",	07010,"Bejucal de Ocampo","7.8115857226",
"2015",	07011,"Bella Vista","23.1788338368",
"2015",	07012,"Berriozábal","22.3879556945",
"2015",	07013,"Bochil","36.6776555766",
"2015",	07014,"El Bosque","40.4579382691",
"2015",	07015,"Cacahoatán","20.8228827896",
"2015",	07016,"Catazajá","25.3404996808",
"2015",	07017,"Cintalapa","30.7341315783",
"2015",	07018,"Coapilla","16.1325664202",
"2015",	07019,"Comitán de Domínguez","26.1328913206",
"2015",	07020,"La Concordia","30.5509605335",
"2015",	07021,"Copainalá","16.3398408543",
"2015",	07022,"Chalchihuitán","20.8197389886",
"2015",	07023,"Chamula","19.1980132201",
"2015",	07024,"Chanal","31.549270563",
"2015",	07025,"Chapultenango","16.7663817664",
"2015",	07026,"Chenalhó","24.8932473422",
"2015",	07027,"Chiapa de Corzo","29.8094568411",
"2015",	07028,"Chiapilla","28.9667896679",
"2015",	07029,"Chicoasén","15.7469077069",
"2015",	07030,"Chicomuselo","23.2191993906",
"2015",	07031,"Chilón","16.6979396447",
"2015",	07032,"Escuintla","24.9050608545",
"2015",	07033,"Francisco León","29.728911101",
"2015",	07034,"Frontera Comalapa","32.7884686477",
"2015",	07035,"Frontera Hidalgo","36.9715676132",
"2015",	07036,"La Grandeza","8.9638157895",
"2015",	07037,"Huehuetán","13.6882854036",
"2015",	07038,"Huixtán","38.2512770607",
"2015",	07039,"Huitiupán","21.7927629329",
"2015",	07040,"Huixtla","14.6661803619",
"2015",	07041,"La Independencia","26.0987516449",
"2015",	07042,"Ixhuatán","27.0188410354",
"2015",	07043,"Ixtacomitán","19.1548689181",
"2015",	07044,"Ixtapa","36.063810131",
"2015",	07045,"Ixtapangajoya","21.734608985",
"2015",	07046,"Jiquipilas","33.2540761638",
"2015",	07047,"Jitotol","26.7517266832",
"2015",	07048,"Juárez","24.6151644379",
"2015",	07049,"Larráinzar","14.0528233151",
"2015",	07050,"La Libertad","23.8544474394",
"2015",	07051,"Mapastepec","25.0863019126",
"2015",	07052,"Las Margaritas","22.7604403003",
"2015",	07053,"Mazapa de Madero","5.0662739323",
"2015",	07054,"Mazatán","31.2238767538",
"2015",	07055,"Metapa","17.1082949309",
"2015",	07056,"Mitontic","11.3243587411",
"2015",	07057,"Motozintla","15.2801122197",
"2015",	07058,"Nicolás Ruíz","54.0212443096",
"2015",	07059,"Ocosingo","25.6651017895",
"2015",	07060,"Ocotepec","26.1534673705",
"2015",	07061,"Ocozocoautla de Espinosa","26.1999509815",
"2015",	07062,"Ostuacán","24.6363195151",
"2015",	07063,"Osumacinta","10.7392759355",
"2015",	07064,"Oxchuc","45.7077621256",
"2015",	07065,"Palenque","35.5132167507",
"2015",	07066,"Pantelhó","27.3296540013",
"2015",	07067,"Pantepec","22.8531568329",
"2015",	07068,"Pichucalco","25.7855687072",
"2015",	07069,"Pijijiapan","32.1086785528",
"2015",	07070,"El Porvenir","10.6461242455",
"2015",	07071,"Villa Comaltitlán","17.2631231751",
"2015",	07072,"Pueblo Nuevo Solistahuacán","33.6875209948",
"2015",	07073,"Rayón","23.7120595418",
"2015",	07074,"Reforma","27.4237090431",
"2015",	07075,"Las Rosas","35.0809373532",
"2015",	07076,"Sabanilla","26.4389758061",
"2015",	07077,"Salto de Agua","21.7215974149",
"2015",	07078,"San Cristóbal de las Casas","24.9408548147",
"2015",	07079,"San Fernando","15.2990075193",
"2015",	07080,"Siltepec","14.9052879541",
"2015",	07081,"Simojovel","25.3051833807",
"2015",	07082,"Sitalá","22.8709795322",
"2015",	07083,"Socoltenango","30.5158173086",
"2015",	07084,"Solosuchiapa","14.0021604105",
"2015",	07085,"Soyaló","23.9114818923",
"2015",	07086,"Suchiapa","24.9084024883",
"2015",	07087,"Suchiate","39.3645370778",
"2015",	07088,"Sunuapa","27.3798730734",
"2015",	07089,"Tapachula","19.3860268701",
"2015",	07090,"Tapalapa","21.4369158879",
"2015",	07091,"Tapilula","16.4390290394",
"2015",	07092,"Tecpatán","27.8970040335",
"2015",	07093,"Tenejapa","19.669103696",
"2015",	07094,"Teopisca","39.5843982741",
"2015",	07096,"Tila","19.9659026331",
"2015",	07097,"Tonalá","39.5474108976",
"2015",	07098,"Totolapa","56.4970885688",
"2015",	07099,"La Trinitaria","31.0218158259",
"2015",	07100,"Tumbalá","11.1738331022",
"2015",	07101,"Tuxtla Gutiérrez","19.2523740287",
"2015",	07102,"Tuxtla Chico","17.9081418904",
"2015",	07103,"Tuzantán","30.0166970519",
"2015",	07104,"Tzimol","21.9228837574",
"2015",	07105,"Unión Juárez","22.2832241921",
"2015",	07106,"Venustiano Carranza","39.0049876987",
"2015",	07107,"Villa Corzo","34.4257694468",
"2015",	07108,"Villaflores","30.3298993338",
"2015",	07109,"Yajalón","19.8262953427",
"2015",	07110,"San Lucas","38.905982906",
"2015",	07111,"Zinacantán","33.7584274226",
"2015",	07112,"San Juan Cancuc","32.4162191024",
"2015",	07113,"Aldama","10.9206927985",
"2015",	07114,"Benemérito de las Américas","23.7720889455",
"2015",	07115,"Maravilla Tenejapa","26.6705403835",
"2015",	07116,"Marqués de Comillas","30.5809843773",
"2015",	07117,"Montecristo de Guerrero","27.1301138111",
"2015",	07118,"San Andrés Duraznal","5.7373472949",
"2015",	07119,"Santiago el Pinar","2.2851919561",
"2015",	07120,"Capitán Luis Ángel Vidal","ND",
"2015",	07121,"Rincón Chamula San Pedro","ND",
"2015",	07122,"El Parral","ND",
"2015",	07123,"Emiliano Zapata","ND",
"2015",	07124,"Mezcalapa","ND",
"2015",	07125,"Honduras de la Sierra","ND",
"2015",	08,"Chihuahua","NA",
"2015",	08001,"Ahumada","6.0753221301",
"2015",	08002,"Aldama","11.4383009157",
"2015",	08003,"Allende","11.6802739004",
"2015",	08004,"Aquiles Serdán","17.5108312308",
"2015",	08005,"Ascensión","14.4319229745",
"2015",	08006,"Bachíniva","18.3949973945",
"2015",	08007,"Balleza","28.8979092276",
"2015",	08008,"Batopilas","34.340375094",
"2015",	08009,"Bocoyna","16.5863664156",
"2015",	08010,"Buenaventura","ND",
"2015",	08011,"Camargo","13.2375862969",
"2015",	08012,"Carichí","ND",
"2015",	08013,"Casas Grandes","9.4946745275",
"2015",	08014,"Coronado","7.9557428872",
"2015",	08015,"Coyame del Sotol","10.1769911504",
"2015",	08016,"La Cruz","10.6693363844",
"2015",	08017,"Cuauhtémoc","13.952700412",
"2015",	08018,"Cusihuiriachi","15.617433414",
"2015",	08019,"Chihuahua","11.2638687133",
"2015",	08020,"Chínipas","22.2750268281",
"2015",	08021,"Delicias","11.2460463894",
"2015",	08022,"Dr. Belisario Domínguez","9.0515374621",
"2015",	08023,"Galeana","19.7390493942",
"2015",	08024,"Santa Isabel","ND",
"2015",	08025,"Gómez Farías","13.8936118533",
"2015",	08026,"Gran Morelos","14.2920946851",
"2015",	08027,"Guachochi","25.2747099861",
"2015",	08028,"Guadalupe","13.0994671403",
"2015",	08029,"Guadalupe y Calvo","20.9851483662",
"2015",	08030,"Guazapares","20.9276378706",
"2015",	08031,"Guerrero","13.6778546321",
"2015",	08032,"Hidalgo del Parral","10.9027699184",
"2015",	08033,"Huejotitán","18.3754993342",
"2015",	08034,"Ignacio Zaragoza","13.0817610063",
"2015",	08035,"Janos","5.5272227486",
"2015",	08036,"Jiménez","10.922179171",
"2015",	08037,"Juárez","13.684922366",
"2015",	08038,"Julimes","14.314516129",
"2015",	08039,"López","9.1884057971",
"2015",	08040,"Madera","14.4716117829",
"2015",	08041,"Maguarichi","31.9252077562",
"2015",	08042,"Manuel Benavides","4.208110176",
"2015",	08043,"Matachí","13.5352061291",
